,Teks,label,Data_Bersih,Pesan_Kecil,Hilang_angka,Hlang_whitespace,Hilang_huruf,Data_token,kata_sering,stopword,Data_Stemmer
1002,"Plg yth, paket 10 MB 1 hari Anda telah berakhir. Selanjutnya akan dikenakan tarif non paket.Aktifkan kembali paket Flash Anda di *363#",1,Plg yth paket 10 MB 1 hari Anda telah berakhir Selanjutnya akan dikenakan tarif non paketAktifkan kembali paket Flash Anda di 363,plg yth paket 10 mb 1 hari anda telah berakhir selanjutnya akan dikenakan tarif non paketaktifkan kembali paket flash anda di 363,plg yth paket  mb  hari anda telah berakhir selanjutnya akan dikenakan tarif non paketaktifkan kembali paket flash anda di ,plg yth paket  mb  hari anda telah berakhir selanjutnya akan dikenakan tarif non paketaktifkan kembali paket flash anda di,plg yth paket  mb  hari anda telah berakhir selanjutnya akan dikenakan tarif non paketaktifkan kembali paket flash anda di,"['plg', 'yth', 'paket', 'mb', 'hari', 'anda', 'telah', 'berakhir', 'selanjutnya', 'akan', 'dikenakan', 'tarif', 'non', 'paketaktifkan', 'kembali', 'paket', 'flash', 'anda', 'di']",<FreqDist with 17 samples and 19 outcomes>,"['paket', 'mb', 'dikenakan', 'tarif', 'non', 'paketaktifkan', 'paket', 'flash']","['paket', 'mb', 'kena', 'tarif', 'non', 'paketaktifkan', 'paket', 'flash']"
1003,"Pokonya kalau ada yang mau push bilang aja usahain, bisi barengan push nya. Terus kalau push, pull dulu.",1,Pokonya kalau ada yang mau push bilang aja usahain bisi barengan push nya Terus kalau push pull dulu,pokonya kalau ada yang mau push bilang aja usahain bisi barengan push nya terus kalau push pull dulu,pokonya kalau ada yang mau push bilang aja usahain bisi barengan push nya terus kalau push pull dulu,pokonya kalau ada yang mau push bilang aja usahain bisi barengan push nya terus kalau push pull dulu,pokonya kalau ada yang mau push bilang aja usahain bisi barengan push nya terus kalau push pull dulu,"['pokonya', 'kalau', 'ada', 'yang', 'mau', 'push', 'bilang', 'aja', 'usahain', 'bisi', 'barengan', 'push', 'nya', 'terus', 'kalau', 'push', 'pull', 'dulu']",<FreqDist with 15 samples and 18 outcomes>,"['pokonya', 'push', 'usahain', 'bisi', 'barengan', 'push', 'push', 'pull']","['poko', 'push', 'usahain', 'bis', 'bareng', 'push', 'push', 'pull']"
1004,pulang nya jam 8 (kecewa),1,pulang nya jam 8 kecewa,pulang nya jam 8 kecewa,pulang nya jam  kecewa,pulang nya jam  kecewa,pulang nya jam  kecewa,"['pulang', 'nya', 'jam', 'kecewa']",<FreqDist with 4 samples and 4 outcomes>,"['pulang', 'jam', 'kecewa']","['pulang', 'jam', 'kecewa']"
1005,"punten, ada yang punya kontaknya teh lulu 2011? nuhuun~",1,punten ada yang punya kontaknya teh lulu 2011 nuhuun,punten ada yang punya kontaknya teh lulu 2011 nuhuun,punten ada yang punya kontaknya teh lulu  nuhuun,punten ada yang punya kontaknya teh lulu  nuhuun,punten ada yang punya kontaknya teh lulu  nuhuun,"['punten', 'ada', 'yang', 'punya', 'kontaknya', 'teh', 'lulu', 'nuhuun']",<FreqDist with 8 samples and 8 outcomes>,"['punten', 'kontaknya', 'lulu', 'nuhuun']","['punten', 'kontak', 'lulu', 'nuhuun']"
1006,"Pusatnya disitu dy di bandung pasir koja, cmn bangunan lg dibangun, jd td aku di interview di toko nya, toko bangunan ",1,Pusatnya disitu dy di bandung pasir koja cmn bangunan lg dibangun jd td aku di interview di toko nya toko bangunan ,pusatnya disitu dy di bandung pasir koja cmn bangunan lg dibangun jd td aku di interview di toko nya toko bangunan ,pusatnya disitu dy di bandung pasir koja cmn bangunan lg dibangun jd td aku di interview di toko nya toko bangunan ,pusatnya disitu dy di bandung pasir koja cmn bangunan lg dibangun jd td aku di interview di toko nya toko bangunan,pusatnya disitu dy di bandung pasir koja cmn bangunan lg dibangun jd td aku di interview di toko nya toko bangunan,"['pusatnya', 'disitu', 'dy', 'di', 'bandung', 'pasir', 'koja', 'cmn', 'bangunan', 'lg', 'dibangun', 'jd', 'td', 'aku', 'di', 'interview', 'di', 'toko', 'nya', 'toko', 'bangunan']",<FreqDist with 17 samples and 21 outcomes>,"['pusatnya', 'disitu', 'dy', 'bandung', 'pasir', 'koja', 'cmn', 'bangunan', 'dibangun', 'td', 'interview', 'toko', 'toko', 'bangunan']","['pusat', 'situ', 'dy', 'bandung', 'pasir', 'koja', 'cmn', 'bangun', 'bangun', 'td', 'interview', 'toko', 'toko', 'bangun']"
1007,"nama1  gedung manunggal tridaya pucakti pusenkav teh 1,5 ternyata wkwk",1,nama1  gedung manunggal tridaya pucakti pusenkav teh 15 ternyata wkwk,nama1  gedung manunggal tridaya pucakti pusenkav teh 15 ternyata wkwk,nama  gedung manunggal tridaya pucakti pusenkav teh  ternyata wkwk,nama  gedung manunggal tridaya pucakti pusenkav teh  ternyata wkwk,nama  gedung manunggal tridaya pucakti pusenkav teh  ternyata wkwk,"['nama', 'gedung', 'manunggal', 'tridaya', 'pucakti', 'pusenkav', 'teh', 'ternyata', 'wkwk']",<FreqDist with 9 samples and 9 outcomes>,"['nama', 'gedung', 'manunggal', 'tridaya', 'pucakti', 'pusenkav']","['nama', 'gedung', 'manunggal', 'tridaya', 'pucakti', 'pusenkav']"
1008,nama1 mau hunting kosan bentar gmn? Kita mau ngerjain dmn kita?,1,nama1 mau hunting kosan bentar gmn Kita mau ngerjain dmn kita,nama1 mau hunting kosan bentar gmn kita mau ngerjain dmn kita,nama mau hunting kosan bentar gmn kita mau ngerjain dmn kita,nama mau hunting kosan bentar gmn kita mau ngerjain dmn kita,nama mau hunting kosan bentar gmn kita mau ngerjain dmn kita,"['nama', 'mau', 'hunting', 'kosan', 'bentar', 'gmn', 'kita', 'mau', 'ngerjain', 'dmn', 'kita']",<FreqDist with 9 samples and 11 outcomes>,"['nama', 'hunting', 'kosan', 'bentar', 'gmn', 'ngerjain', 'dmn']","['nama', 'hunting', 'kosan', 'bentar', 'gmn', 'ngerjain', 'dmn']"
1009,Rasa mau sidang bulan depaaan mel. Jahaaat pisaaan,1,Rasa mau sidang bulan depaaan mel Jahaaat pisaaan,rasa mau sidang bulan depaaan mel jahaaat pisaaan,rasa mau sidang bulan depaaan mel jahaaat pisaaan,rasa mau sidang bulan depaaan mel jahaaat pisaaan,rasa mau sidang bulan depaaan mel jahaaat pisaaan,"['rasa', 'mau', 'sidang', 'bulan', 'depaaan', 'mel', 'jahaaat', 'pisaaan']",<FreqDist with 8 samples and 8 outcomes>,"['sidang', 'depaaan', 'mel', 'jahaaat', 'pisaaan']","['sidang', 'depaaan', 'mel', 'jahaaat', 'pisaaan']"
1010,"Registrasi gagal. Harap masukan tanggal yang benar (01 - 31), dengan format DDMMYYYY",1,Registrasi gagal Harap masukan tanggal yang benar 01  31 dengan format DDMMYYYY,registrasi gagal harap masukan tanggal yang benar 01  31 dengan format ddmmyyyy,registrasi gagal harap masukan tanggal yang benar    dengan format ddmmyyyy,registrasi gagal harap masukan tanggal yang benar    dengan format ddmmyyyy,registrasi gagal harap masukan tanggal yang benar    dengan format ddmmyyyy,"['registrasi', 'gagal', 'harap', 'masukan', 'tanggal', 'yang', 'benar', 'dengan', 'format', 'ddmmyyyy']",<FreqDist with 10 samples and 10 outcomes>,"['registrasi', 'gagal', 'harap', 'masukan', 'tanggal', 'format', 'ddmmyyyy']","['registrasi', 'gagal', 'harap', 'masuk', 'tanggal', 'format', 'ddmmyyyy']"
1011,"route nya matiin aja, jadi nanti kalau mau akses ke project masing-masing ditembak aja.",1,route nya matiin aja jadi nanti kalau mau akses ke project masingmasing ditembak aja,route nya matiin aja jadi nanti kalau mau akses ke project masingmasing ditembak aja,route nya matiin aja jadi nanti kalau mau akses ke project masingmasing ditembak aja,route nya matiin aja jadi nanti kalau mau akses ke project masingmasing ditembak aja,route nya matiin aja jadi nanti kalau mau akses ke project masingmasing ditembak aja,"['route', 'nya', 'matiin', 'aja', 'jadi', 'nanti', 'kalau', 'mau', 'akses', 'ke', 'project', 'masingmasing', 'ditembak', 'aja']",<FreqDist with 13 samples and 14 outcomes>,"['route', 'matiin', 'akses', 'project', 'masingmasing', 'ditembak']","['route', 'matiin', 'akses', 'project', 'masingmasing', 'tembak']"
1012,"Rumah aku Gais, lewat pager garasi, karna pager orangnya ditutupi rumput liar hehehehe",1,Rumah aku Gais lewat pager garasi karna pager orangnya ditutupi rumput liar hehehehe,rumah aku gais lewat pager garasi karna pager orangnya ditutupi rumput liar hehehehe,rumah aku gais lewat pager garasi karna pager orangnya ditutupi rumput liar hehehehe,rumah aku gais lewat pager garasi karna pager orangnya ditutupi rumput liar hehehehe,rumah aku gais lewat pager garasi karna pager orangnya ditutupi rumput liar hehehehe,"['rumah', 'aku', 'gais', 'lewat', 'pager', 'garasi', 'karna', 'pager', 'orangnya', 'ditutupi', 'rumput', 'liar', 'hehehehe']",<FreqDist with 12 samples and 13 outcomes>,"['rumah', 'gais', 'pager', 'garasi', 'karna', 'pager', 'orangnya', 'ditutupi', 'rumput', 'liar', 'hehehehe']","['rumah', 'gais', 'pager', 'garasi', 'karna', 'pager', 'orang', 'tutup', 'rumput', 'liar', 'hehehehe']"
1013,Saat2 terbaik mencari pasangan tuh pas kuliah bukan sih?  Apa enak ditempat kerja? ,1,Saat2 terbaik mencari pasangan tuh pas kuliah bukan sih  Apa enak ditempat kerja ,saat2 terbaik mencari pasangan tuh pas kuliah bukan sih  apa enak ditempat kerja ,saat terbaik mencari pasangan tuh pas kuliah bukan sih  apa enak ditempat kerja ,saat terbaik mencari pasangan tuh pas kuliah bukan sih  apa enak ditempat kerja,saat terbaik mencari pasangan tuh pas kuliah bukan sih  apa enak ditempat kerja,"['saat', 'terbaik', 'mencari', 'pasangan', 'tuh', 'pas', 'kuliah', 'bukan', 'sih', 'apa', 'enak', 'ditempat', 'kerja']",<FreqDist with 13 samples and 13 outcomes>,"['terbaik', 'mencari', 'pasangan', 'pas', 'kuliah', 'enak', 'ditempat', 'kerja']","['baik', 'cari', 'pasang', 'pas', 'kuliah', 'enak', 'tempat', 'kerja']"
1014,Salam jepret karet gelang. Hihip,1,Salam jepret karet gelang Hihip,salam jepret karet gelang hihip,salam jepret karet gelang hihip,salam jepret karet gelang hihip,salam jepret karet gelang hihip,"['salam', 'jepret', 'karet', 'gelang', 'hihip']",<FreqDist with 5 samples and 5 outcomes>,"['salam', 'jepret', 'karet', 'gelang', 'hihip']","['salam', 'jepret', 'karet', 'gelang', 'hihip']"
1015,"Sama ingetin ya, ini kan web nya mau di publish, kita kan ikut develop tuh, nah di web nya ada nama kita atau jurusan ga?",1,Sama ingetin ya ini kan web nya mau di publish kita kan ikut develop tuh nah di web nya ada nama kita atau jurusan ga,sama ingetin ya ini kan web nya mau di publish kita kan ikut develop tuh nah di web nya ada nama kita atau jurusan ga,sama ingetin ya ini kan web nya mau di publish kita kan ikut develop tuh nah di web nya ada nama kita atau jurusan ga,sama ingetin ya ini kan web nya mau di publish kita kan ikut develop tuh nah di web nya ada nama kita atau jurusan ga,sama ingetin ya ini kan web nya mau di publish kita kan ikut develop tuh nah di web nya ada nama kita atau jurusan ga,"['sama', 'ingetin', 'ya', 'ini', 'kan', 'web', 'nya', 'mau', 'di', 'publish', 'kita', 'kan', 'ikut', 'develop', 'tuh', 'nah', 'di', 'web', 'nya', 'ada', 'nama', 'kita', 'atau', 'jurusan', 'ga']",<FreqDist with 20 samples and 25 outcomes>,"['ingetin', 'web', 'publish', 'develop', 'web', 'nama', 'jurusan']","['ingetin', 'web', 'publish', 'develop', 'web', 'nama', 'jurus']"
1016,"Sama ini, misal ini web di pake dan dapet komisi tuh, nah kita kecipratan ga? Nanya aja, hehe. Da gapapa meren nanya gitu. Engga kecipratan juga hapapa, tapi seengganya di web nya ada.",1,Sama ini misal ini web di pake dan dapet komisi tuh nah kita kecipratan ga Nanya aja hehe Da gapapa meren nanya gitu Engga kecipratan juga hapapa tapi seengganya di web nya ada,sama ini misal ini web di pake dan dapet komisi tuh nah kita kecipratan ga nanya aja hehe da gapapa meren nanya gitu engga kecipratan juga hapapa tapi seengganya di web nya ada,sama ini misal ini web di pake dan dapet komisi tuh nah kita kecipratan ga nanya aja hehe da gapapa meren nanya gitu engga kecipratan juga hapapa tapi seengganya di web nya ada,sama ini misal ini web di pake dan dapet komisi tuh nah kita kecipratan ga nanya aja hehe da gapapa meren nanya gitu engga kecipratan juga hapapa tapi seengganya di web nya ada,sama ini misal ini web di pake dan dapet komisi tuh nah kita kecipratan ga nanya aja hehe da gapapa meren nanya gitu engga kecipratan juga hapapa tapi seengganya di web nya ada,"['sama', 'ini', 'misal', 'ini', 'web', 'di', 'pake', 'dan', 'dapet', 'komisi', 'tuh', 'nah', 'kita', 'kecipratan', 'ga', 'nanya', 'aja', 'hehe', 'da', 'gapapa', 'meren', 'nanya', 'gitu', 'engga', 'kecipratan', 'juga', 'hapapa', 'tapi', 'seengganya', 'di', 'web', 'nya', 'ada']",<FreqDist with 28 samples and 33 outcomes>,"['web', 'pake', 'dapet', 'komisi', 'kecipratan', 'nanya', 'da', 'gapapa', 'meren', 'nanya', 'gitu', 'engga', 'kecipratan', 'hapapa', 'seengganya', 'web']","['web', 'pake', 'dapet', 'komisi', 'ciprat', 'nanya', 'da', 'gapapa', 'meren', 'nanya', 'gitu', 'engga', 'ciprat', 'hapapa', 'seengganya', 'web']"
1017,"sama sama pak,ooh itu report sendiri ko pak yang bumiputera, saya ngedit yang nomer 16 nya pak, jadi saya post lagi 😁",1,sama sama pakooh itu report sendiri ko pak yang bumiputera saya ngedit yang nomer 16 nya pak jadi saya post lagi 😁,sama sama pakooh itu report sendiri ko pak yang bumiputera saya ngedit yang nomer 16 nya pak jadi saya post lagi 😁,sama sama pakooh itu report sendiri ko pak yang bumiputera saya ngedit yang nomer  nya pak jadi saya post lagi 😁,sama sama pakooh itu report sendiri ko pak yang bumiputera saya ngedit yang nomer  nya pak jadi saya post lagi 😁,sama sama pakooh itu report sendiri ko pak yang bumiputera saya ngedit yang nomer  nya pak jadi saya post lagi 😁,"['sama', 'sama', 'pakooh', 'itu', 'report', 'sendiri', 'ko', 'pak', 'yang', 'bumiputera', 'saya', 'ngedit', 'yang', 'nomer', 'nya', 'pak', 'jadi', 'saya', 'post', 'lagi', '😁']",<FreqDist with 17 samples and 21 outcomes>,"['pakooh', 'report', 'ko', 'bumiputera', 'ngedit', 'nomer', 'post', '😁']","['pakooh', 'report', 'ko', 'bumiputera', 'ngedit', 'nomer', 'post', '']"
1018,"saya beri opsi untuk nabung nilai, jadi kontraknya semester depan dan nilai dimasukkan ke semester tsb.",1,saya beri opsi untuk nabung nilai jadi kontraknya semester depan dan nilai dimasukkan ke semester tsb,saya beri opsi untuk nabung nilai jadi kontraknya semester depan dan nilai dimasukkan ke semester tsb,saya beri opsi untuk nabung nilai jadi kontraknya semester depan dan nilai dimasukkan ke semester tsb,saya beri opsi untuk nabung nilai jadi kontraknya semester depan dan nilai dimasukkan ke semester tsb,saya beri opsi untuk nabung nilai jadi kontraknya semester depan dan nilai dimasukkan ke semester tsb,"['saya', 'beri', 'opsi', 'untuk', 'nabung', 'nilai', 'jadi', 'kontraknya', 'semester', 'depan', 'dan', 'nilai', 'dimasukkan', 'ke', 'semester', 'tsb']",<FreqDist with 14 samples and 16 outcomes>,"['opsi', 'nabung', 'nilai', 'kontraknya', 'semester', 'nilai', 'dimasukkan', 'semester', 'tsb']","['opsi', 'nabung', 'nilai', 'kontrak', 'semester', 'nilai', 'masuk', 'semester', 'tsb']"
1019,"Saya blm dpt ttd nama1. Paling kalian duluan aja, saya nyusul sendiri nanti.",1,Saya blm dpt ttd nama1 Paling kalian duluan aja saya nyusul sendiri nanti,saya blm dpt ttd nama1 paling kalian duluan aja saya nyusul sendiri nanti,saya blm dpt ttd nama paling kalian duluan aja saya nyusul sendiri nanti,saya blm dpt ttd nama paling kalian duluan aja saya nyusul sendiri nanti,saya blm dpt ttd nama paling kalian duluan aja saya nyusul sendiri nanti,"['saya', 'blm', 'dpt', 'ttd', 'nama', 'paling', 'kalian', 'duluan', 'aja', 'saya', 'nyusul', 'sendiri', 'nanti']",<FreqDist with 12 samples and 13 outcomes>,"['dpt', 'ttd', 'nama', 'duluan', 'nyusul']","['dpt', 'ttd', 'nama', 'duluan', 'nyusul']"
1020,Saya brsik masih cuti bati ke kantor har rabu,1,Saya brsik masih cuti bati ke kantor har rabu,saya brsik masih cuti bati ke kantor har rabu,saya brsik masih cuti bati ke kantor har rabu,saya brsik masih cuti bati ke kantor har rabu,saya brsik masih cuti bati ke kantor har rabu,"['saya', 'brsik', 'masih', 'cuti', 'bati', 'ke', 'kantor', 'har', 'rabu']",<FreqDist with 9 samples and 9 outcomes>,"['brsik', 'cuti', 'bati', 'kantor', 'har', 'rabu']","['brsik', 'cuti', 'bati', 'kantor', 'har', 'rabu']"
1021,"Saya buat banyak seri untuk PG, oleh karena itu jangan terlalu berharap bisa lihat punya teman (mungkin ini penyebab nilai PG jeblok kemarin?), waktunya akan terbatas dan ruangannya kita pake yg besar.",1,Saya buat banyak seri untuk PG oleh karena itu jangan terlalu berharap bisa lihat punya teman mungkin ini penyebab nilai PG jeblok kemarin waktunya akan terbatas dan ruangannya kita pake yg besar,saya buat banyak seri untuk pg oleh karena itu jangan terlalu berharap bisa lihat punya teman mungkin ini penyebab nilai pg jeblok kemarin waktunya akan terbatas dan ruangannya kita pake yg besar,saya buat banyak seri untuk pg oleh karena itu jangan terlalu berharap bisa lihat punya teman mungkin ini penyebab nilai pg jeblok kemarin waktunya akan terbatas dan ruangannya kita pake yg besar,saya buat banyak seri untuk pg oleh karena itu jangan terlalu berharap bisa lihat punya teman mungkin ini penyebab nilai pg jeblok kemarin waktunya akan terbatas dan ruangannya kita pake yg besar,saya buat banyak seri untuk pg oleh karena itu jangan terlalu berharap bisa lihat punya teman mungkin ini penyebab nilai pg jeblok kemarin waktunya akan terbatas dan ruangannya kita pake yg besar,"['saya', 'buat', 'banyak', 'seri', 'untuk', 'pg', 'oleh', 'karena', 'itu', 'jangan', 'terlalu', 'berharap', 'bisa', 'lihat', 'punya', 'teman', 'mungkin', 'ini', 'penyebab', 'nilai', 'pg', 'jeblok', 'kemarin', 'waktunya', 'akan', 'terbatas', 'dan', 'ruangannya', 'kita', 'pake', 'yg', 'besar']",<FreqDist with 31 samples and 32 outcomes>,"['seri', 'pg', 'berharap', 'lihat', 'teman', 'penyebab', 'nilai', 'pg', 'jeblok', 'kemarin', 'terbatas', 'ruangannya', 'pake']","['seri', 'pg', 'harap', 'lihat', 'teman', 'sebab', 'nilai', 'pg', 'jeblok', 'kemarin', 'batas', 'ruang', 'pake']"
1022,"Saya ijin undur diri, kalau ada kepentingan mangga di japri saja. Terima kasih (middle eastern woman)",1,Saya ijin undur diri kalau ada kepentingan mangga di japri saja Terima kasih middle eastern woman,saya ijin undur diri kalau ada kepentingan mangga di japri saja terima kasih middle eastern woman,saya ijin undur diri kalau ada kepentingan mangga di japri saja terima kasih middle eastern woman,saya ijin undur diri kalau ada kepentingan mangga di japri saja terima kasih middle eastern woman,saya ijin undur diri kalau ada kepentingan mangga di japri saja terima kasih middle eastern woman,"['saya', 'ijin', 'undur', 'diri', 'kalau', 'ada', 'kepentingan', 'mangga', 'di', 'japri', 'saja', 'terima', 'kasih', 'middle', 'eastern', 'woman']",<FreqDist with 16 samples and 16 outcomes>,"['ijin', 'undur', 'kepentingan', 'mangga', 'japri', 'terima', 'kasih', 'middle', 'eastern', 'woman']","['ijin', 'undur', 'penting', 'mangga', 'japri', 'terima', 'kasih', 'middle', 'eastern', 'woman']"
1023,"saya keluar kota sd jumat, senin tgl 12 pagi aja (jam 9), gabung sama gameprog.",1,saya keluar kota sd jumat senin tgl 12 pagi aja jam 9 gabung sama gameprog,saya keluar kota sd jumat senin tgl 12 pagi aja jam 9 gabung sama gameprog,saya keluar kota sd jumat senin tgl  pagi aja jam  gabung sama gameprog,saya keluar kota sd jumat senin tgl  pagi aja jam  gabung sama gameprog,saya keluar kota sd jumat senin tgl  pagi aja jam  gabung sama gameprog,"['saya', 'keluar', 'kota', 'sd', 'jumat', 'senin', 'tgl', 'pagi', 'aja', 'jam', 'gabung', 'sama', 'gameprog']",<FreqDist with 13 samples and 13 outcomes>,"['kota', 'jumat', 'senin', 'tgl', 'pagi', 'jam', 'gabung', 'gameprog']","['kota', 'jumat', 'senin', 'tgl', 'pagi', 'jam', 'gabung', 'gameprog']"
1024,Saya meminta maaf atas apa-apa yang telah saya perbuat. maaf dari lisan ini yang belum terjaga. maaf atas perilaku yang kurang baik. maaf atas segala kesalahan baik yang tersadari atau yang tidak saya sadari.,1,Saya meminta maaf atas apaapa yang telah saya perbuat maaf dari lisan ini yang belum terjaga maaf atas perilaku yang kurang baik maaf atas segala kesalahan baik yang tersadari atau yang tidak saya sadari,saya meminta maaf atas apaapa yang telah saya perbuat maaf dari lisan ini yang belum terjaga maaf atas perilaku yang kurang baik maaf atas segala kesalahan baik yang tersadari atau yang tidak saya sadari,saya meminta maaf atas apaapa yang telah saya perbuat maaf dari lisan ini yang belum terjaga maaf atas perilaku yang kurang baik maaf atas segala kesalahan baik yang tersadari atau yang tidak saya sadari,saya meminta maaf atas apaapa yang telah saya perbuat maaf dari lisan ini yang belum terjaga maaf atas perilaku yang kurang baik maaf atas segala kesalahan baik yang tersadari atau yang tidak saya sadari,saya meminta maaf atas apaapa yang telah saya perbuat maaf dari lisan ini yang belum terjaga maaf atas perilaku yang kurang baik maaf atas segala kesalahan baik yang tersadari atau yang tidak saya sadari,"['saya', 'meminta', 'maaf', 'atas', 'apaapa', 'yang', 'telah', 'saya', 'perbuat', 'maaf', 'dari', 'lisan', 'ini', 'yang', 'belum', 'terjaga', 'maaf', 'atas', 'perilaku', 'yang', 'kurang', 'baik', 'maaf', 'atas', 'segala', 'kesalahan', 'baik', 'yang', 'tersadari', 'atau', 'yang', 'tidak', 'saya', 'sadari']",<FreqDist with 22 samples and 34 outcomes>,"['maaf', 'apaapa', 'perbuat', 'maaf', 'lisan', 'terjaga', 'maaf', 'perilaku', 'maaf', 'kesalahan', 'tersadari', 'sadari']","['maaf', 'apaapa', 'buat', 'maaf', 'lisan', 'jaga', 'maaf', 'perilaku', 'maaf', 'salah', 'sadar', 'sadar']"
